"Name";"X";"Y"
"636510.148049999 229937.453";636510.148049999;229937.453
"636510.936050002 217895.356";636510.936050002;217895.356
"636511.52005 221809.81";636511.52005;221809.81
"636512.20005 221880.921";636512.20005;221880.921
"636512.63205 216631.920200001";636512.63205;216631.920200001
"636513.29005 206617.09";636513.29005;206617.09
"636516.88005 216630.31";636516.88005;216630.31
"636517.79005 221901.68";636517.79005;221901.68
"636519.458050001 226052.526";636519.458050001;226052.526
"636521.793049999 198816.626";636521.793049999;198816.626
"636522.52005 229943.2";636522.52005;229943.2
"636527.23 226994.33";636527.23;226994.33
"636530.840050001 218296.3";636530.840050001;218296.3
"636531.28805 226046.823";636531.28805;226046.823
"636537.239050001 231999.828";636537.239050001;231999.828
"636538.54005 224371.115";636538.54005;224371.115
"636544.499049999 221924.261";636544.499049999;221924.261
"636544.666049998 226043.427";636544.666049998;226043.427
"636549.521049999 198850.572";636549.521049999;198850.572
"636550.75 226954.39";636550.75;226954.39
"636555.206050001 221931.81";636555.206050001;221931.81
"636558.168049999 227537.336";636558.168049999;227537.336
"636558.33605 226042.751";636558.33605;226042.751
"636559.400049999 229981.43";636559.400049999;229981.43
"636561.272 226929.484";636561.272;226929.484
"636561.732650001 226929.788";636561.732650001;226929.788
"636561.910050001 216613.22";636561.910050001;216613.22
"636569.86005 221942.6";636569.86005;221942.6
"636572.410050001 224404.55";636572.410050001;224404.55
"636577.500050001 231991.534";636577.500050001;231991.534
"636578.04005 230056.16";636578.04005;230056.16
"636578.079500001 226940.576250002";636578.079500001;226940.576250002
"636588.640050001 227515.94";636588.640050001;227515.94
"636589.054049999 198883.485";636589.054049999;198883.485
"636591.170049999 221951.054";636591.170049999;221951.054
"636593.547049999 226036.564";636593.547049999;226036.564
"636594.58605 231988.393";636594.58605;231988.393
"636596.631050002 221954.369";636596.631050002;221954.369
"636597.050050002 185734.977";636597.050050002;185734.977
"636602.14305 198890.126";636602.14305;198890.126
"636605.160050001 206671.53";636605.160050001;206671.53
"636606.444049999 217182.731";636606.444049999;217182.731
"636606.940049998 198916.17";636606.940049998;198916.17
"636608.373050001 221957.966";636608.373050001;221957.966
"636609.890050001 224411.36";636609.890050001;224411.36
"636610.36 226961.88";636610.36;226961.88
"636610.580049999 217176.32";636610.580049999;217176.32
"636612.20005 218318.22";636612.20005;218318.22
"636613.190049998 216593.765";636613.190049998;216593.765
"636614.49405 217194.709";636614.49405;217194.709
"636615.330049999 198933.38";636615.330049999;198933.38
"636617.205049999 226032.106";636617.205049999;226032.106
"636623.304049999 221964.457";636623.304049999;221964.457
"636623.631050002 221964.617";636623.631050002;221964.617
"636624.70005 230078.32";636624.70005;230078.32
"636626.460050002 198945.28";636626.460050002;198945.28
"636630.350049999 198975.53";636630.350049999;198975.53
"636631.003049999 230409.738";636631.003049999;230409.738
"636631.261050001 230389.192";636631.261050001;230389.192
"636632.54005 217162.8";636632.54005;217162.8
"636634.578049999 221967.915";636634.578049999;221967.915
"636634.95 226979.91";636634.95;226979.91
"636636.140050001 198993.87";636636.140050001;198993.87
"636640.100049999 230336.781";636640.100049999;230336.781
"636640.29005 230436.58";636640.29005;230436.58
"636640.854049999 226026.9";636640.854049999;226026.9
"636642.07705 199028.618";636642.07705;199028.618
"636644.427049998 221972.04";636644.427049998;221972.04
"636646.920049999 217213.5";636646.920049999;217213.5
"636647.190049998 217148.77";636647.190049998;217148.77
"636648.144049998 230465.534";636648.144049998;230465.534
"636648.300050002 230314.93";636648.300050002;230314.93
"636650.980050001 222535.69";636650.980050001;222535.69
"636651.10805 230476.458";636651.10805;230476.458
"636651.21125 226991.789299998";636651.21125;226991.789299998
"636652.59505 218278.3";636652.59505;218278.3
"636653.855050001 221975.706";636653.855050001;221975.706
"636654.81005 230297.54";636654.81005;230297.54
"636655.570050001 224414.46";636655.570050001;224414.46
"636655.640050001 216577.66";636655.640050001;216577.66
"636661.22005 222537.94";636661.22005;222537.94
"636662.708050001 230519.099";636662.708050001;230519.099
"636662.874049999 221981.312";636662.874049999;221981.312
"636662.960050002 230582.98";636662.960050002;230582.98
"636664.365049999 226021.209";636664.365049999;226021.209
"636665.12 227001.95";636665.12;227001.95
"636665.147599999 227001.723749999";636665.147599999;227001.723749999
"636666.480050001 227490.72";636666.480050001;227490.72
"636666.561050002 230544.128";636666.561050002;230544.128
"636666.800050002 230564.38";636666.800050002;230564.38
"636667.883049998 230632.604";636667.883049998;230632.604
"636668.830049999 217226.22";636668.830049999;217226.22
"636669.44 226966.55";636669.44;226966.55
"636670.250050001 230656.417";636670.250050001;230656.417
"636672.120049998 221983.382";636672.120049998;221983.382
"636672.919050001 230683.174";636672.919050001;230683.174
"636673.870049998 222505.02";636673.870049998;222505.02
"636674.308049999 231705.917";636674.308049999;231705.917
"636674.460050002 222705.131";636674.460050002;222705.131
"636675.889049999 230684.228";636675.889049999;230684.228
"636676.172049999 217230.482";636676.172049999;217230.482
"636677.02 226934.04";636677.02;226934.04
"636677.622049998 231754.443";636677.622049998;231754.443
"636678.371849999 231787.63";636678.371849999;231787.63
"636678.38005 217118.79";636678.38005;217118.79
"636678.787050001 230685.467";636678.787050001;230685.467
"636679.74405 231848.373";636679.74405;231848.373
"636679.930050001 230104.58";636679.930050001;230104.58
"636681.103250001 231676.596";636681.103250001;231676.596
"636681.241050001 199069.666";636681.241050001;199069.666
"636681.300050002 222339.787";636681.300050002;222339.787
"636681.601050001 230686.886";636681.601050001;230686.886
"636683.243050002 221988.861";636683.243050002;221988.861
"636684.320050001 230688.48";636684.320050001;230688.48
"636684.397050001 231662.384";636684.397050001;231662.384
"636685.07 226899.2";636685.07;226899.2
"636685.170049999 224419.1";636685.170049999;224419.1
"636685.354049999 231658.222";636685.354049999;231658.222
"636686.933049999 230690.241";636686.933049999;230690.241
"636687.47205 231432.588";636687.47205;231432.588
"636687.51605 226014.967";636687.51605;226014.967
"636689.160050001 222353.87";636689.160050001;222353.87
"636689.390050001 230258.65";636689.390050001;230258.65
"636689.430050001 230692.164";636689.430050001;230692.164
"636689.580049999 218241.73";636689.580049999;218241.73
"636690.31405 217223.181";636690.31405;217223.181
"636691.460050002 221992.77";636691.460050002;221992.77
"636691.80105 230694.24";636691.80105;230694.24
"636692.090050001 222813.11";636692.090050001;222813.11
"636692.510049999 216563.77";636692.510049999;216563.77
"636694.036049999 230696.462";636694.036049999;230696.462
"636694.153050002 222815.41";636694.153050002;222815.41
"636696.041049998 222655.662";636696.041049998;222655.662
"636696.307050001 231420.772";636696.307050001;231420.772
"636697.019049998 222371.034";636697.019049998;222371.034
"636699.73 226868.34";636699.73;226868.34
"636701.78 226865.58";636701.78;226865.58
"636702.748050001 217216.454";636702.748050001;217216.454
"636702.807050001 221999.68";636702.807050001;221999.68
"636703.27005 222454.71";636703.27005;222454.71
"636705.763050001 230158.828";636705.763050001;230158.828
"636706.646049999 222386.472";636706.646049999;222386.472
"636706.693050001 222547.834";636706.693050001;222547.834
"636707.015050001 230161.458";636707.015050001;230161.458
"636707.429049999 231471.654";636707.429049999;231471.654
"636708.250050001 230164.05";636708.250050001;230164.05
"636709.35605 199477.072";636709.35605;199477.072
"636710.692049999 226008.218";636710.692049999;226008.218
"636712.120049998 218288.54";636712.120049998;218288.54
"636712.655049998 230716.699";636712.655049998;230716.699
"636713.990049999 217213.217";636713.990049999;217213.217
"636714.214049999 230717.977";636714.214049999;230717.977
"636714.550050002 217105.22";636714.550050002;217105.22
"636715.855050001 230719.147";636715.855050001;230719.147
"636715.964049999 199082.528";636715.964049999;199082.528
"636716.677049998 231391.659";636716.677049998;231391.659
"636717.070050001 224429.55";636717.070050001;224429.55
"636717.571049999 230720.204";636717.571049999;230720.204
"636718.397050001 199493.188";636718.397050001;199493.188
"636718.55105 222610.967";636718.55105;222610.967
"636718.787050001 222401.197";636718.787050001;222401.197
"636719.055050001 231512.499";636719.055050001;231512.499
"636719.355050001 230721.144";636719.355050001;230721.144
"636719.50505 222008.751";636719.50505;222008.751
"636720.06605 231508.304";636720.06605;231508.304
"636720.139049999 227473.305";636720.139049999;227473.305
"636720.624049999 231496.4";636720.624049999;231496.4
"636721.197050001 230721.962";636721.197050001;230721.962
"636721.309050001 222295.104";636721.309050001;222295.104
"636721.70905 199444.35";636721.70905;199444.35
"636722.300050002 222755.017";636722.300050002;222755.017
"636722.488049999 222434.981";636722.488049999;222434.981
"636723.090050001 230722.654";636723.090050001;230722.654
"636724.127050001 222746.205";636724.127050001;222746.205
"636724.778050002 226002.051";636724.778050002;226002.051
"636725.025049999 230723.218";636725.025049999;230723.218
"636725.910050001 199121.741";636725.910050001;199121.741
"636726.06405 222747.821";636726.06405;222747.821
"636726.99405 230723.65";636726.99405;230723.65
"636729.16705 222419.861";636729.16705;222419.861
"636729.364050001 217217.103";636729.364050001;217217.103
"636729.47 226826.94";636729.47;226826.94
"636730.980050001 230211.83";636730.980050001;230211.83
"636731.62105 222021.018";636731.62105;222021.018
"636732.389049999 199166.255";636732.389049999;199166.255
"636732.706050001 222414.84";636732.706050001;222414.84
"636732.888050001 199198.755";636732.888050001;199198.755
"636733.20205 199230.113";636733.20205;199230.113
"636734.446049999 199426.145";636734.446049999;199426.145
"636734.888050001 199522.022";636734.888050001;199522.022
"636735.250050001 218336.77";636735.250050001;218336.77
"636736.199050002 217216.001";636736.199050002;217216.001
"636736.820050001 217103.54";636736.820050001;217103.54
"636736.940049998 216616.9";636736.940049998;216616.9
"636737.38005 222033.909";636737.38005;222033.909
"636738.65605 231371.034";636738.65605;231371.034
"636739.210050002 222037.706";636739.210050002;222037.706
"636739.54205 225997.08";636739.54205;225997.08
"636740.88205 230908.862";636740.88205;230908.862
"636741.76605 230910.809";636741.76605;230910.809
"636742.56005 199256.139";636742.56005;199256.139
"636742.753049999 230912.706";636742.753049999;230912.706
"636742.918049999 222042.197";636742.918049999;222042.197
"636743.567049999 230724.565";636743.567049999;230724.565
"636743.628049999 222045.319";636743.628049999;222045.319
"636743.840050001 230914.547";636743.840050001;230914.547
"636743.88005 222262.62";636743.88005;222262.62
"636743.995049998 230877.743";636743.995049998;230877.743
"636744.762049999 222049.047";636744.762049999;222049.047
"636745.024050001 230916.328";636745.024050001;230916.328
"636745.13405 230724.858";636745.13405;230724.858
"636745.57505 217216.498";636745.57505;217216.498
"636746.30105 230918.043";636746.30105;230918.043
"636746.684050001 230725.234";636746.684050001;230725.234
"636746.910050001 224421.47";636746.910050001;224421.47
"636747.378049999 199387.929";636747.378049999;199387.929
"636747.49205 199539.294";636747.49205;199539.294
"636747.668049999 230919.687";636747.668049999;230919.687
"636748.21105 230725.692";636748.21105;230725.692
"636748.965050001 199576.772";636748.965050001;199576.772
"636749.12105 230921.256";636749.12105;230921.256
"636749.712049998 230726.23";636749.712049998;230726.23
"636750.161049999 230868.177";636750.161049999;230868.177
"636750.65605 230922.745";636750.65605;230922.745
"636750.883049998 222557.556";636750.883049998;222557.556
"636751.07705 222054.472";636751.07705;222054.472
"636751.182050001 230726.848";636751.182050001;230726.848
"636752.61705 230727.542";636752.61705;230727.542
"636754.014049999 230728.312";636754.014049999;230728.312
"636754.54905 231955.333";636754.54905;231955.333
"636754.681049999 217214.189";636754.681049999;217214.189
"636755.36705 230729.155";636755.36705;230729.155
"636755.600049999 230927.134";636755.600049999;230927.134
"636755.83805 222057.032";636755.83805;222057.032
"636756.115049999 225992.221";636756.115049999;225992.221
"636756.260049999 216599.09";636756.260049999;216599.09
"636756.670049999 206724.56";636756.670049999;206724.56
"636756.67405 230730.069";636756.67405;230730.069
"636757.105050001 222061.809";636757.105050001;222061.809
"636757.36005 222074.253";636757.36005;222074.253
"636757.45005 217105.02";636757.45005;217105.02
"636757.601050001 222079.098";636757.601050001;222079.098
"636757.930050001 230731.051";636757.930050001;230731.051
"636758.968049999 199363.876";636758.968049999;199363.876
"636759.13205 230732.098";636759.13205;230732.098
"636760.278050002 230733.207";636760.278050002;230733.207
"636760.824050002 230931.186";636760.824050002;230931.186
"636761.021049999 199270.332";636761.021049999;199270.332
"636761.362050001 230734.376";636761.362050001;230734.376
"636762.278050002 231348.937";636762.278050002;231348.937
"636762.383049998 230735.601";636762.383049998;230735.601
"636762.940049998 218351.41";636762.940049998;218351.41
"636763.337049998 230736.879";636763.337049998;230736.879
"636763.440049998 230852.489";636763.440049998;230852.489
"636763.636050001 199613.086";636763.636050001;199613.086
"636764.22205 230738.205";636764.22205;230738.205
"636764.26605 222088.877";636764.26605;222088.877
"636764.878049999 217214.596";636764.878049999;217214.596
"636765.050050002 227458.73";636765.050050002;227458.73
"636765.354049999 230850.414";636765.354049999;230850.414
