row ID,Durchscnittsnote 3 Schuljahr,Schule 1=KSALP 2=KSBER 3=KSREU 4=KSSCH 5=KSSEE 6=KSSUR 7=KSWIL,BRank_Steuerbelastung,BRank_Erreichbarkeit,Geschlecht 1=1 2=2,Heimatland 1=CH 2=D 3=Andere,Durchscnittsnote Matura
L-303836-KSWIL,5.15,7,3,5,1,1,5.16
L-302943-KSWIL,4.29,7,3,5,1,1,4.28
L-302633-KSWIL,4.46,7,3,5,1,1,4.44
L-302942-KSWIL,4.46,7,3,5,2,1,4.53
L-303818-KSWIL,4.96,7,3,5,1,1,4.91
L-302644-KSWIL,4.92,7,3,5,2,1,4.97
L-303467-KSWIL,4.75,7,3,5,1,1,4.69
L-303355-KSWIL,4.38,7,3,5,2,1,4.41
L-303238-KSWIL,4.58,7,3,5,1,1,4.5
L-303614-KSWIL,5.58,7,3,5,1,1,5.5
L-303618-KSWIL,5.5,7,3,5,1,1,5.41
L-303234-KSWIL,5.12,7,3,5,2,1,5.13
L-302624-KSWIL,4.46,7,3,5,2,1,4.47
L-304111-KSWIL,4.8,7,3,5,2,1,6.0
L-304113-KSWIL,5.0,7,3,5,1,1,5.0
L-304115-KSWIL,5.2,7,3,5,1,1,6.0
L-304126-KSWIL,4.6,7,3,5,2,1,5.0
L-303819-KSWIL,4.71,7,3,5,1,1,4.59
L-303476-KSWIL,5.21,7,3,5,1,1,5.09
L-302877-KSWIL,5.12,7,3,5,1,1,5.0
L-303236-KSWIL,4.92,7,3,5,2,1,4.91
L-302950-KSWIL,5.46,7,3,5,2,1,5.44
L-302966-KSWIL,4.46,7,3,5,2,1,4.44
L-302640-KSWIL,5.5,7,3,5,1,1,5.38
L-303480-KSWIL,4.79,7,3,5,2,1,4.75
L-303823-KSWIL,4.63,7,3,5,2,1,4.56
L-303246-KSWIL,5.0,7,3,5,1,1,4.83
L-303343-KSWIL,5.08,7,3,5,1,1,4.91
L-501982-KSSCH,4.83,4,3,5,1,1,4.77
L-303871-KSWIL,4.79,7,3,5,1,1,4.59
L-304571-KSWIL,4.29,7,3,5,2,1,4.19
L-302944-KSWIL,5.04,7,3,5,2,1,4.94
L-302952-KSWIL,4.58,7,3,5,2,1,4.47
L-304514-KSWIL,4.75,7,3,5,2,1,4.63
L-302707-KSWIL,4.88,7,3,5,2,1,4.75
L-303239-KSWIL,4.63,7,3,5,1,1,4.38
L-303825-KSWIL,5.0,7,3,5,2,1,4.84
L-303612-KSWIL,4.92,7,3,5,1,1,4.66
L-302960-KSWIL,4.73,7,3,5,1,1,4.47
L-302958-KSWIL,4.42,7,3,5,2,1,4.25
L-302948-KSWIL,5.08,7,3,5,1,1,4.81
L-303345-KSWIL,4.33,7,3,5,2,1,4.16
L-303816-KSWIL,5.25,7,3,5,1,1,4.97
L-304160-KSWIL,4.67,7,3,5,1,1,4.38
L-302637-KSWIL,5.04,7,3,5,2,1,4.84
L-302635-KSWIL,5.08,7,3,5,2,1,4.88
L-303232-KSWIL,5.31,7,3,5,1,1,5.0
L-303832-KSWIL,4.46,7,3,5,2,1,4.25
L-303608-KSWIL,4.75,7,3,5,1,1,4.44
L-303337-KSWIL,5.5,7,3,5,1,1,5.19
L-303601-KSWIL,4.5,7,3,5,2,1,4.28
L-303466-KSWIL,4.75,7,3,5,2,1,4.53
L-303489-KSWIL,5.04,7,3,5,1,1,4.72
L-303861-KSWIL,5.0,7,3,5,1,1,4.68
L-303860-KSWIL,4.96,7,3,5,2,1,4.72
L-303842-KSWIL,5.08,7,3,5,1,1,4.73
L-303243-KSWIL,4.63,7,3,5,2,1,4.38
L-302622-KSWIL,5.25,7,3,5,2,1,5.0
L-303605-KSWIL,4.67,7,3,5,1,1,4.31
L-303220-KSWIL,4.79,7,3,5,1,1,4.44
L-303610-KSWIL,4.92,7,3,5,1,1,4.56
L-302956-KSWIL,4.96,7,3,5,2,1,4.71
L-303248-KSWIL,4.67,7,3,5,2,1,4.41
L-304526-KSWIL,4.92,7,3,5,2,1,4.66
L-303333-KSWIL,4.71,7,3,5,1,1,4.34
L-303216-KSWIL,5.31,7,3,5,2,1,5.03
L-303335-KSWIL,4.71,7,3,5,1,1,4.32
L-303603-KSWIL,4.71,7,3,5,1,1,4.31
L-302962-KSWIL,4.81,7,3,5,1,1,4.41
L-303341-KSWIL,5.04,7,3,5,1,1,4.63
L-303224-KSWIL,4.92,7,3,5,1,1,4.47
L-303471-KSWIL,5.08,7,3,5,1,1,4.56
L-303739-KSWIL,4.79,7,3,5,1,1,4.26
L-302955-KSWIL,5.29,7,3,5,1,1,4.75
L-302946-KSWIL,4.96,7,3,5,1,1,4.41
L-304511-KSWIL,5.21,7,3,5,1,1,4.66
L-302627-KSWIL,5.46,7,3,5,1,1,4.81
L-303228-KSWIL,5.12,7,3,5,1,1,4.47
L-303244-KSWIL,5.12,7,3,5,1,1,4.41
L-303531-KSWIL,4.92,7,3,5,2,1,4.3
L-302975-KSWIL,4.5,7,4,5,1,1,5.03
L-302969-KSWIL,4.17,7,4,5,2,1,4.72
L-302970-KSWIL,4.25,7,4,5,1,1,4.47
L-303868-KSWIL,4.25,7,4,5,2,1,4.53
L-302660-KSWIL,5.04,7,4,5,2,1,5.28
L-303520-KSWIL,4.77,7,4,5,1,1,4.91
L-302653-KSWIL,4.25,7,4,5,1,1,4.34
L-501978-KSSCH,4.63,4,4,5,1,1,4.8
L-302658-KSWIL,4.31,7,4,5,2,1,4.44
L-303261-KSWIL,4.54,7,4,5,1,1,4.56
L-410641-KSALP,5.04,1,4,5,2,1,5.38
L-303521-KSWIL,5.15,7,4,5,1,1,5.13
L-303513-KSWIL,4.69,7,4,5,2,1,4.72
L-303260-KSWIL,4.83,7,4,5,2,1,4.84
L-501980-KSSCH,5.0,4,4,5,1,1,5.03
L-409547-KSALP,4.68,1,4,5,2,1,4.91
L-303525-KSWIL,4.63,7,4,5,2,1,4.59
L-303263-KSWIL,4.88,7,4,5,1,1,4.75
L-302651-KSWIL,4.62,7,4,5,1,1,4.47
L-303787-KSWIL,4.1,7,4,5,2,1,5.0
L-304131-KSWIL,4.8,7,4,5,2,1,4.0
L-302654-KSWIL,4.54,7,4,5,1,1,4.38
L-303878-KSWIL,4.67,7,4,5,1,3,4.5
L-302786-KSWIL,4.77,7,4,5,1,1,4.59
L-302977-KSWIL,4.65,7,4,5,1,1,4.44
L-303780-KSWIL,4.75,7,4,5,1,1,4.53
L-303518-KSWIL,4.69,7,4,5,1,1,4.47
L-304232-KSWIL,4.67,7,4,5,2,2,4.63
L-502148-KSSCH,5.18,4,4,5,1,1,5.06
L-302979-KSWIL,4.33,7,4,5,2,2,4.25
L-303781-KSWIL,4.88,7,4,5,1,1,4.56
L-304512-KSWIL,5.04,7,4,5,1,1,4.72
L-302980-KSWIL,4.73,7,4,5,1,1,4.41
L-302972-KSWIL,4.71,7,4,5,1,1,4.38
L-303783-KSWIL,4.96,7,4,5,1,1,4.63
L-302982-KSWIL,4.71,7,4,5,2,1,4.47
L-302981-KSWIL,5.46,7,4,5,2,1,5.22
L-303582-KSWIL,5.25,7,4,5,1,1,4.91
L-303255-KSWIL,4.5,7,4,5,2,1,4.25
L-303792-KSWIL,5.0,7,4,5,2,3,4.72
L-502054-KSSCH,4.75,4,4,5,2,1,4.59
L-302663-KSWIL,4.85,7,4,5,2,1,4.53
L-303523-KSWIL,4.5,7,4,5,1,1,4.03
L-303257-KSWIL,5.29,7,4,5,2,1,4.91
L-302984-KSWIL,5.21,7,4,5,2,1,4.81
L-303527-KSWIL,4.63,7,4,5,2,1,4.22
L-303253-KSWIL,4.96,7,4,5,2,1,4.53
L-303267-KSWIL,4.83,7,3,5,2,1,5.38
L-303794-KSWIL,4.77,7,3,5,1,1,4.91
L-303530-KSWIL,5.21,7,3,5,2,1,5.41
L-303464-KSWIL,5.12,7,3,5,2,1,5.31
L-303462-KSWIL,4.75,7,3,5,1,1,4.84
L-302993-KSWIL,4.33,7,3,5,2,1,4.5
L-304522-KSWIL,5.04,7,3,5,2,1,5.19
L-302667-KSWIL,4.81,7,3,5,1,1,4.81
L-303269-KSWIL,5.31,7,3,5,1,1,5.31
L-303796-KSWIL,5.29,7,3,5,1,1,5.16
L-302669-KSWIL,5.42,7,3,5,1,1,5.26
L-302988-KSWIL,5.17,7,3,5,1,1,4.97
L-302991-KSWIL,4.75,7,3,5,2,1,4.63
L-303277-KSWIL,5.25,7,3,5,1,1,4.97
L-304521-KSWIL,4.38,7,3,5,2,1,4.19
L-303346-KSWIL,5.0,7,3,5,1,1,4.66
L-303529-KSWIL,4.88,7,3,5,2,1,4.63
L-303274-KSWIL,5.13,7,3,5,1,1,4.75
L-302990-KSWIL,5.21,7,3,5,2,1,4.88
L-303272-KSWIL,5.12,7,3,5,1,1,4.59
L-303593-KSWIL,4.92,7,3,5,1,1,4.34
L-303866-KSWIL,4.92,7,3,5,1,1,4.31
L-303595-KSWIL,5.08,7,3,5,1,1,4.41
